Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
non starter for march pm re starter ad hi thank much creation ad unfortunately join please cancel apologies inconvenience,1,Rich vocabulary (0.89),19,121,1,6.368421052631579,en,31.70789473684212,0.8947368421052632,0.0,0.0,0.0,0.0,0,0,0.0,0.8972182876095971,HR Support,True,2.091024,0.0,error,False,0.0
submission problems submission hello had two leave days october back today tried log days got error informing days interval must bigger than today input october leave thank,1,Rich vocabulary (0.78),27,172,1,6.37037037037037,en,35.29666666666668,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9012474637910396,HR Support,True,2.09673,0.0,error,False,0.0
adaptor pm adaptor si adaptor,1,Unsupported language (id); Complex text (readability: -1.3),5,29,1,5.8,id,-1.2799999999999727,0.6,0.0,0.0,0.0,0.0,0,0,0.0,0.9478302137109236,Hardware,True,2.103768,0.0,error,False,0.0
invoicing request invoicing hi please thank kind regards thursday re invoicing hi per kindly ask create attached code possible apologies rush best invoice closing thank much officer re invoicing hi form attached filled submitted please mention urgent code opened per earliest convenience thanks accounts receivable lead thursday re invoicing thanks everyone please ask create code issuing attached invoice terms take hit benefit client code best regards re invoicing has probably cost more than re invoicing everything lesson learned upcoming thanks thursday re invoicing good morning after checking reverting feedback over client invoiced codes opened having structure client invoiced hence has recognized under wont clear invoice procedure code reverse recognition recognized under additional needed please let thanks accounts receivable lead pm invoicing hi please invoice per excel draft attached left contracts attached details create client please note recognized under code entity although invoice different client entity clear mentioned thank help officer re hi good proceed thanks accounts receivable lead pm re hi regarding attached recognized client invoiced per contracts attached work done by relates golf event concerns recognizing invoicing thank officer re hi invoice signed contract countersign thanks hi understand invoice bit recognized think good out thanks tuesday pm re hi please find attached signed versions framework agreement work package once signed please back thanks partnerships strategy activation oxford street re hi reviewed attached final versions ready sign then back countersign final approved figures over thanks re hi well wondering had update stats receive confirmation amended thanks partnerships strategy activation oxford street morning please find attached work package framework agreement approved by re please sign clean copy return back then sign well copy yourselves hopefully then invoice note receive stats kind regards preceding attachments contains information confidential protected by attorney client other applicable privileges constitute public information intended conveyed designated recipient named intended recipient please notify by replying then delete copies computer dissemination reproduction by unintended authorized unlawful preceding attachments contains information confidential protected by attorney client other applicable privileges constitute public information intended conveyed designated recipient named intended recipient please notify by replying then delete copies computer dissemination reproduction by unintended authorized unlawful,1,Low TF-IDF confidence (0.66); Long text (353 words); Complex text (readability: -319.5),353,2612,1,7.399433427762039,en,-319.46169971671384,0.45892351274787535,0.0,0.0,0.0,0.0,0,0,0.0,0.6555165357938474,Internal Project,True,2.079729,0.0,error,False,0.0
remotely access on songs project thursday july pm remotely songs hello music songs want work remotely resources deploys saturdays needed remotely thank,1,Low TF-IDF confidence (0.65); Complex text (readability: 19.2); Rich vocabulary (0.77),22,151,1,6.863636363636363,en,19.15045454545455,0.7727272727272727,0.0,0.0,0.0,0.0,0,0,0.0,0.6515978493878172,HR Support,True,2.062389,0.0,error,False,0.0
unlock its account unlock hi can you unlock cannot anymore into best regards,1,Rich vocabulary (0.85),13,76,1,5.846153846153846,en,50.470769230769264,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.9537504799309948,Access,True,2.119124,0.0,error,False,0.0
new starter december starter form hello please help by filling out starter form thank ext,1,Rich vocabulary (0.80),15,89,1,5.933333333333334,en,67.53000000000003,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9867913303512241,HR Support,True,2.107264,0.0,error,False,0.0
implement rule to friday add additional rules hosted platform leeds importance high hi please implement attached rule thank kind regards discipline lead change coster add additional rules hosted platform leeds importance high hi changes per per attached rule detail document were implemented morning during window friday please test advise outcome thanks dedicated change mobile registered files attached confidential also legally privileged protected disclosure protected by other rules intended individual entity named named addressee received error please inform immediately delete copy disclose contents purpose thank please also note transmission cannot secure error free,1,Complex text (readability: -51.1); Rich vocabulary (0.72),92,676,1,7.3478260869565215,en,-51.147173913043446,0.717391304347826,0.0,0.0,0.0,0.0,0,0,0.0,0.8484669732339707,Hardware,True,2.078946,0.0,error,False,0.0
intermittent laptop screen failure system intermittent laptop screen failure hi could you please log ticket investigate screen problem with machine en attached ll be monday th thanks allot infrastructure,1,Complex text (readability: 22.8); Rich vocabulary (0.83),29,203,1,7.0,en,22.786206896551732,0.8275862068965517,0.0,0.0,0.0,0.0,0,0,0.0,0.9822090146522626,Hardware,True,2.089958,0.0,error,False,0.0
new purchase po thursday pm purchase po dear purchased please log installation please take consideration mandatory receipts section order receive item ordered kind regards administrator,1,Complex text (readability: 8.9); Rich vocabulary (0.88),25,185,1,7.4,en,8.876000000000005,0.88,0.0,0.0,0.0,0.0,0,0,0.0,0.9881335327612513,Purchase,True,2.08753,0.0,error,False,0.0
block mails re re hi thanks letting about delete please add br blacklist regards pm re hi want report attached scam thank test consultant wrote deal has checked viruses by avast software se livre,1,Low TF-IDF confidence (0.66); Rich vocabulary (0.91),34,195,1,5.735294117647059,en,52.889705882352956,0.9117647058823529,0.0,0.0,0.0,0.0,0,0,0.0,0.6575363819122014,Hardware,True,2.088835,0.0,error,False,0.0
critical alert sent october critical alert following alert occurred status active tape library based tape protection weeks copy description detailed tape inventory failed operation failed since slot library based was empty tape currently present drive drive,1,Low TF-IDF confidence (0.39); Complex text (readability: 5.8); Rich vocabulary (0.72),36,257,1,7.138888888888889,en,5.795000000000016,0.7222222222222222,0.0,0.0,0.0,0.0,0,0,0.0,0.38519932078100755,Miscellaneous,True,2.096267,0.0,error,False,0.0
problem with opening files at one com sent tuesday problem with opening files one hi currently we experiencing issues with opening any document located one we have access projects documentation but opening file results into following message with kind regards officer,1,Complex text (readability: 4.3); Rich vocabulary (0.73),41,267,1,6.512195121951219,en,4.273658536585401,0.7317073170731707,0.0,0.0,0.0,0.0,0,0,0.0,0.8952460035704858,Hardware,True,2.081057,0.0,error,False,0.0
lost access card order a new one work lost access card reported took temporary card noticed could you forward case belgrade,1,Rich vocabulary (0.81),21,123,1,5.857142857142857,en,56.6057142857143,0.8095238095238095,0.0,0.0,0.0,0.0,0,0,0.0,0.9897405055019266,Access,True,2.087624,0.0,error,False,0.0
new purchase tuesday february pm purchase dear purchased spare please log installation please take consideration mandatory receipts section order receive item ordered kind regards administrator,1,Complex text (readability: -1.3); Rich vocabulary (0.92),25,193,1,7.72,en,-1.275999999999982,0.92,0.0,0.0,0.0,0.0,0,0,0.0,0.9773150048141483,Purchase,True,2.099759,0.0,error,False,0.0
ops schedule task schedule task hi please tasks summary triggers weekly example task thank va monitoring engineer,1,Rich vocabulary (0.82),17,113,1,6.647058823529412,en,40.2858823529412,0.8235294117647058,0.0,0.0,0.0,0.0,0,0,0.0,0.7843425742331569,Miscellaneous,True,2.071915,0.0,error,False,0.0
replenishment received shipment please log replenishment number thanks administrator mobile phone wednesday received shipment morn per po,1,Complex text (readability: 20.4); Rich vocabulary (0.82),17,137,1,8.058823529411764,en,20.380000000000024,0.8235294117647058,0.0,0.0,0.0,0.0,0,0,0.0,0.945171016474136,Purchase,True,2.094872,0.0,error,False,0.0
critical alert original message sent tuesday july critical alert following alert occurred status active data source type data source be be computer be description last recovery points created protection agent be was temporarily unable respond because was unexpected for more information open administrator console review alert details monitoring task area,1,Low TF-IDF confidence (0.54); Complex text (readability: -28.3); Rich vocabulary (0.80),50,355,1,7.1,en,-28.34299999999999,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.5401954804349657,Hardware,True,2.08364,0.0,error,False,0.0
line manager and expense report assignment request expense report assignment hi dear please change left afterwards please move expense report please attached approve please let help kind regards lead,1,Rich vocabulary (0.72),29,199,1,6.862068965517241,en,40.2896551724138,0.7241379310344828,0.0,0.0,0.0,0.0,0,0,0.0,0.9407362605398515,Miscellaneous,True,2.090429,0.0,error,False,0.0
new pas sent thursday november hi can log into could you please check if something wrong with thank you manager,1,Rich vocabulary (0.95),20,111,1,5.55,en,72.32500000000003,0.95,0.0,0.0,0.0,0.0,0,0,0.0,0.7923801614334977,Hardware,True,2.103503,0.0,error,False,0.0
change azure machine change azure machine hi please make azure machines azure both drive please assign thanks design lead ext,1,Low TF-IDF confidence (0.45),20,125,1,6.25,en,63.86500000000004,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.4524069991095737,Miscellaneous,True,2.1202,0.0,error,False,0.0
rejected expense report approval for sent friday rejected expense report approval for hello dears please help with below raised expense report attached files submitted receipts but other end cannot attachments can you please investigate thanks sent rejected expense report approval for access task application expense report approval for details assignee assigned date outcome reject task number report period report total approximately submission date purpose expense items miscellaneous dishes for site task cost center itemized comments data display data display report history person date status notes task assigned expense report rejected by your manager,1,Complex text (readability: -51.3),93,659,1,7.086021505376344,en,-51.30193548387096,0.6344086021505376,0.0,0.0,0.0,0.0,0,0,0.0,0.9432440898053878,Miscellaneous,True,2.08707,0.0,error,False,0.0
update all users list wednesday october update users please log run script update users,1,Low TF-IDF confidence (0.59); Rich vocabulary (0.71),14,87,1,6.214285714285714,en,53.639285714285734,0.7142857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.5898450021118383,Miscellaneous,True,2.079502,0.0,error,False,0.0
issue with work computer issue with work computer dear already for week have issue with work computer with connection browser calls via etc please help possible thank you regards manager en,1,Complex text (readability: 28.0); Rich vocabulary (0.71),31,189,1,6.096774193548387,en,28.002258064516155,0.7096774193548387,0.0,0.0,0.0,0.0,0,0,0.0,0.9324961046466967,Hardware,True,2.108382,0.0,error,False,0.0
rights into pm re rights hi please consider want how done during absence want let approvals currently contracts opportunities tanks pm rights hi please give same permissions thank blvd please note holiday public holiday tuesday,1,Complex text (readability: 23.9); Rich vocabulary (0.77),35,227,1,6.485714285714286,en,23.864285714285728,0.7714285714285715,0.0,0.0,0.0,0.0,0,0,0.0,0.7985165330787184,HR Support,True,2.077024,0.0,error,False,0.0
access request for thursday pm library requesting library links library manage setting library head testing discipline note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other sites dynamic interactive members site contribute own ideas content well comment contribute other,1,Low TF-IDF confidence (0.62); Complex text (readability: -46.6); Rich vocabulary (0.72),74,555,1,7.5,en,-46.62094594594589,0.7162162162162162,0.0,0.0,0.0,0.0,0,0,0.0,0.6156473891334524,Hardware,True,2.111861,0.0,error,False,0.0
user rights wednesday march pm user rights hi please rights user gave him pipeline he he tries he receives thanks,0,"Default to TF-IDF (simple, confident case)",20,113,1,5.65,en,72.32500000000003,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.9111834931210847,Access,True,2.105967,0.0,error,False,0.0
project field not available for update sent tuesday field available for update hi when we move bug progress done screen below we have fill covered by field with value after we update press complete field cannot be found anywhere for later update can you please make field visible for purposes thank you master en,1,Low TF-IDF confidence (0.39); Complex text (readability: 25.1); Rich vocabulary (0.74),54,312,1,5.777777777777778,en,25.125000000000014,0.7407407407407407,0.0,0.0,0.0,0.0,0,0,0.0,0.3883873929136622,Miscellaneous,True,2.115885,0.0,error,False,0.0
suspend access card for maternity leaver advised maternity leave,1,Complex text (readability: 19.1); Rich vocabulary (0.89),9,64,1,7.111111111111111,en,19.100000000000023,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,0.0,0.9477377196911597,HR Support,True,2.092564,0.0,error,False,0.0
access information request friday july hi want code currently also trigger jobs pull merge question creating jobs give create jobs both second repositories engine dashboard job each repository also release job total jobs process thanks senior software developer,1,Low TF-IDF confidence (0.62); Complex text (readability: 5.7); Rich vocabulary (0.87),38,261,1,6.868421052631579,en,5.7439473684210895,0.868421052631579,0.0,0.0,0.0,0.0,0,0,0.0,0.621292670766941,Access,True,2.127238,0.0,error,False,0.0
new starter belgrade wednesday pm hello please find attached joiner thank regards administrator,1,Rich vocabulary (1.00),13,95,1,7.3076923076923075,en,30.947692307692336,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9800837354485352,HR Support,True,2.082837,0.0,error,False,0.0
for call issues for call issues hi starting monday have issues using for use call functionality after restart computer was able call colleagues but still able call meeting big problem already failed join couple meetings please investigate thanks test consultant,1,Complex text (readability: 22.4); Rich vocabulary (0.78),40,261,1,6.525,en,22.41500000000002,0.775,0.0,0.0,0.0,0.0,0,0,0.0,0.9911784990605593,Hardware,True,2.093202,0.0,error,False,0.0
returned purchase requisition for laptop cooler friday returned purchase requisition cooler hello purchase cooler returned feedback allocation help regards developer,1,Low TF-IDF confidence (0.69); Complex text (readability: -8.0),20,165,1,8.25,en,-8.044999999999959,0.65,0.0,0.0,0.0,0.0,0,0,0.0,0.6899644770121425,Purchase,True,2.097361,0.0,error,False,0.0
card de tuesday pm card si,1,Unsupported language (es); Rich vocabulary (0.83),6,26,1,4.333333333333333,es,87.94500000000002,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.9787799186493851,Access,True,2.100258,0.0,error,False,0.0
oracle submission issue submission issue dear could you help for know public holidays automatically added receive error saying regards developer en,1,Complex text (readability: 8.3); Rich vocabulary (0.90),21,147,1,7.0,en,8.262857142857143,0.9047619047619048,0.0,0.0,0.0,0.0,0,0,0.0,0.8750745676748861,HR Support,True,2.117353,0.0,error,False,0.0
please action missing time please action hello can you please help with card for receiving lot reminders fact introduced but somehow error status checked morning cannot modify can you something thank you sent monday october please action dear part established processes each required submit his weekly basis each friday for past week must be submitted for approval you receiving because you haven followed process please action possible below breakdown your please log accordingly training materials available here id if by each wednesday there still past period then your manager also be notified country manager for for date total days,1,Low TF-IDF confidence (0.71); Complex text (readability: -37.2); Rich vocabulary (0.76),99,637,1,6.434343434343434,en,-37.21363636363634,0.7575757575757576,0.0,0.0,0.0,0.0,0,0,0.0,0.7052177430170478,HR Support,True,2.067769,0.0,error,False,0.0
new purchase po purchase po dear purchased updated include device under user name link please add allocation device thanks after receive item please take consideration mandatory receipts section order receive item ordered how video link please receipt number item needed processed kind regards administrator,1,Complex text (readability: -1.3); Rich vocabulary (0.80),44,307,1,6.9772727272727275,en,-1.2568181818181756,0.7954545454545454,0.0,0.0,0.0,0.0,0,0,0.0,0.9839842997327508,Purchase,True,2.080466,0.0,error,False,0.0
outlook sporadically send certain invites have attached error message calendar invite for apparent reason parked outbox sent monday incident escalated more two teams fusion hi can you please get back advise why ticket resolved log incident for hold incident sent monday sporadically send certain invites hello please be advised tried reproduce described below behavior test machine issues or interruptions were observed could you please let know if issue reoccurred when happened last best regards senior engineer thank you sent monday incident escalated more two teams fusion ticket assigned more than two teams fusion hi please be advised following ticket assigned more than two teams fusion reference number summary sporadically send certain invites survey scores issue still resolved kind regards ext,1,Long text (120 words); Complex text (readability: -61.6),120,804,1,6.7,en,-61.60499999999996,0.6333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.7688135203772116,Miscellaneous,True,2.09386,0.0,error,False,0.0
open hello intern receive work tasks best regards intern tester,1,Rich vocabulary (0.90),10,63,1,6.3,en,52.86500000000001,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.9076159433774444,HR Support,True,2.078823,0.0,error,False,0.0
outlook error message sent monday error message hello need your assistance with error message got when use please below can you please advise what means what need fix thank you infrastructure manager,1,Low TF-IDF confidence (0.50); Rich vocabulary (0.75),32,199,1,6.21875,en,42.16750000000002,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.49575642008953197,HR Support,True,2.082391,0.0,error,False,0.0
oracle for staff on maternity wednesday november pm re maternity hi record inactive required believe instructed make changes ago backlog yet please advise update record status july required thanks,1,Complex text (readability: 5.3); Rich vocabulary (0.90),29,196,1,6.758620689655173,en,5.282758620689691,0.896551724137931,0.0,0.0,0.0,0.0,0,0,0.0,0.7615132180491092,HR Support,True,2.104627,0.0,error,False,0.0
project assignment oracle wednesday assignment please assign myself canada regards director,1,Low TF-IDF confidence (0.59); Complex text (readability: -4.3); Rich vocabulary (0.91),11,91,1,8.272727272727273,en,-4.293636363636352,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.5908169994347483,Internal Project,True,2.074669,0.0,error,False,0.0
license request architect wednesday july pm architect hello provide license architect thank digital solution architect,1,Complex text (readability: -5.8); Rich vocabulary (0.73),15,118,1,7.866666666666666,en,-5.789999999999992,0.7333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.9461830609339659,Access,True,2.09531,0.0,error,False,0.0
sales owner change sales owner change hi there trying update sales owner record needs change myself but every make change hangs then crashes seems for other updates thanks,1,Rich vocabulary (0.75),28,171,1,6.107142857142857,en,57.55785714285717,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9943245903339062,Miscellaneous,True,2.0725,0.0,error,False,0.0
access to location location hi please provide layouts source ancient polls thank analyst ext,1,Low TF-IDF confidence (0.66); Rich vocabulary (0.93),14,92,1,6.571428571428571,en,47.59642857142859,0.9285714285714286,0.0,0.0,0.0,0.0,0,0,0.0,0.657536806464118,HR Support,True,2.052847,0.0,error,False,0.0
user lazar tuesday december hello has member namely kindly ask help two things also want him wanted add him him users add maybe because has recently joined he yet added considering currently running speed much appreciate fast resolution thanks lot code,1,Low TF-IDF confidence (0.72); Complex text (readability: 20.8); Rich vocabulary (0.90),41,252,1,6.146341463414634,en,20.780975609756126,0.9024390243902439,0.0,0.0,0.0,0.0,0,0,0.0,0.7171028435450033,Miscellaneous,True,2.106005,0.0,error,False,0.0
approval flow error sent friday aw update notification approval errors hi can approve marked can you check please,1,Rich vocabulary (0.89),18,113,1,6.277777777777778,en,42.86500000000001,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,0.0,0.997072517170011,Miscellaneous,True,2.10913,0.0,error,False,0.0
maintenance windows wednesday february pm hi want implement attached currently clients identified color coding follows client allowed change window client allowed change window client allowed change window client allowed change window client allowed change window client allowed change window cross accounts window single relevant warning messages displayed cr indicating planned date planned date both allowed also way track changes were done entirely partly example true false true implemented within change false date both useful populated based dates after cr implemented let questions about please raised thanks,1,Complex text (readability: -36.9),86,616,1,7.162790697674419,en,-36.8666279069767,0.6395348837209303,0.0,0.0,0.0,0.0,0,0,0.0,0.7928293735432925,Miscellaneous,True,2.101023,0.0,error,False,0.0
extension cable tuesday pm extension cable hello took extension cable form thank developer,1,Complex text (readability: 11.4),13,90,1,6.923076923076923,en,11.424615384615407,0.6923076923076923,0.0,0.0,0.0,0.0,0,0,0.0,0.9626360485402712,Hardware,True,2.068381,0.0,error,False,0.0
changes on access card permissions friday october pm re update card hi sorry card did worked area gave back received visitor possible please activate name sorry coming back same issue good weekend update card dear further recent communication believe query has resolved resolution response please let further assistance matter reference number summary card resolver description october card hi please activate card visitor name unfortunately lost mine sorry thank kind regards ext hub ref msg information confidential legally privileged intended solely addressee opinions expressed mine necessarily represent opinions susceptible interference intended recipient disclosure copying action taken omitted taken reliance strictly prohibited unlawful received error attachments please notify delete accepts responsibility information errors omissions misuse act committed,1,Long text (115 words); Complex text (readability: -94.5); Rich vocabulary (0.78),115,866,1,7.530434782608696,en,-94.53869565217389,0.782608695652174,0.0,0.0,0.0,0.0,0,0,0.0,0.9553805089688068,Access,True,2.071086,0.0,error,False,0.0
new starter access card enabling center july pm re hi completed regards july hello fill return both thank administration officer registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability entity acts,1,Complex text (readability: -10.6); Rich vocabulary (0.92),39,270,1,6.923076923076923,en,-10.626923076923077,0.9230769230769231,0.0,0.0,0.0,0.0,0,0,0.0,0.9477714565783536,HR Support,True,2.091921,0.0,error,False,0.0
submit missing time cards re reports hello since vacation recover his submit cards his thanks,1,Rich vocabulary (0.80),15,93,1,6.2,en,56.25000000000003,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9686983373289264,HR Support,True,2.102827,0.0,error,False,0.0
uploading leads into tuesday july pm uploading leads hi please upload attached excel file leads believe accounted thank,1,Rich vocabulary (0.83),18,119,1,6.611111111111111,en,38.16500000000002,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.820634504325413,Hardware,True,2.101934,0.0,error,False,0.0
service now account locked sent thursday locked hi can you please unlock best regards senior consultant infrastructure,1,Rich vocabulary (0.94),17,118,1,6.9411764705882355,en,50.2388235294118,0.9411764705882353,0.0,0.0,0.0,0.0,0,0,0.0,0.984317418081085,Access,True,2.087621,0.0,error,False,0.0
oracle queries turning the notifications on wednesday pm hi please content assign thank regards pm re cannot fixed please turn back please holiday approve well bound thanks planning officer infrastructure upcoming holiday none please consider environment print,1,Low TF-IDF confidence (0.58); Complex text (readability: 9.2); Rich vocabulary (0.86),37,260,1,7.027027027027027,en,9.225945945945966,0.8648648648648649,0.0,0.0,0.0,0.0,0,0,0.0,0.5768683575551726,HR Support,True,2.091336,0.0,error,False,0.0
new pas editing access pm editing hi please editing please replicate permissions kindly consider urgent upload forecasts thank officer,1,Complex text (readability: 13.9); Rich vocabulary (0.84),19,134,1,7.052631578947368,en,13.897368421052647,0.8421052631578947,0.0,0.0,0.0,0.0,0,0,0.0,0.8370139978997452,HR Support,True,2.100228,0.0,error,False,0.0
the laptop works very slow laptop works very slow hi ever since installed computer works extremely slow already lost lot work had restart before could save anything could you please assist with issue thank you tester en,1,Rich vocabulary (0.78),37,219,1,5.918918918918919,en,41.23675675675676,0.7837837837837838,0.0,0.0,0.0,0.0,0,0,0.0,0.9897039785155206,Hardware,True,2.090472,0.0,error,False,0.0
device alert notification th floor printer original feed part device floor printer feed part printer details gate error tray tray copier busy details tray gate error tray fax busy details gate error tray tray scanner busy details gate error model name device name floor comment host name name stateless stateless stateless stateless stateless print name file name name computer name share name device floor printer floor printer notified,1,Complex text (readability: -0.3),68,437,1,6.426470588235294,en,-0.28205882352941103,0.39705882352941174,0.0,0.0,0.0,0.0,0,0,0.0,0.8838031232499187,Miscellaneous,True,2.109319,0.0,error,False,0.0
devices not getting addresses devices getting addresses hello devices unable obtain address server could you please escalate appropriately thank you regards administrator,1,Complex text (readability: -11.6); Rich vocabulary (0.77),22,170,1,7.7272727272727275,en,-11.613181818181829,0.7727272727272727,0.0,0.0,0.0,0.0,0,0,0.0,0.8945975286205374,Hardware,True,2.098741,0.0,error,False,0.0
social mailing list request for info thursday october pm social mailing hi please help information resolve thanks head thursday october pm re social mailing hi information how configured question must engineer social mailing hi investigate more spoke generally issue mailing by yourself issue location thanks wednesday october pm re social mailing hi thank help ask functioning too frustrated by how works introduce work please find solution head wednesday october social mailing hi social mailing ready join leave mailing by themselves tested working well client please inform joining how looks currently after approvals thanks,1,Complex text (readability: -41.3),93,628,1,6.752688172043011,en,-41.295483870967715,0.5913978494623656,0.0,0.0,0.0,0.0,0,0,0.0,0.7926982758530436,Miscellaneous,True,2.102859,0.0,error,False,0.0
flex monitor stand friday flex monitor stand importance high hi teams colleague great monitor riser flex monitor stand because work posture user height please create installation thank administrator phone,1,Complex text (readability: 22.8); Rich vocabulary (0.76),29,204,1,7.0344827586206895,en,22.786206896551732,0.7586206896551724,0.0,0.0,0.0,0.0,0,0,0.0,0.9878849618278622,Hardware,True,2.099181,0.0,error,False,0.0
test request test test kind regards analyst ext hub,1,Low TF-IDF confidence (0.71); Rich vocabulary (0.78),9,51,1,5.666666666666667,en,75.50000000000003,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.7136749831437227,Hardware,True,2.065726,0.0,error,False,0.0
new repository thursday march pm git location hello please provide git repository thanks regards,1,Complex text (readability: 17.4); Rich vocabulary (0.86),14,96,1,6.857142857142857,en,17.382142857142867,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9962979411110287,Access,True,2.100958,0.0,error,False,0.0
expense report november expense report dear please status expense report auditor ago has processed until help unblock flow order receive money thank,1,Low TF-IDF confidence (0.58); Rich vocabulary (0.82),22,148,1,6.7272727272727275,en,30.686818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.5762102200211691,Miscellaneous,True,2.080767,0.0,error,False,0.0
lists ownership thursday october pm lists ownership hello dear please change owners lists attached members particular add members advise users perform self area please fix urgently please details wrong ownership ownership regards discipline lead,1,Complex text (readability: 10.6); Rich vocabulary (0.76),34,245,1,7.205882352941177,en,10.589705882352973,0.7647058823529411,0.0,0.0,0.0,0.0,0,0,0.0,0.9686934429440109,Miscellaneous,True,2.081491,0.0,error,False,0.0
account locked for locked for hi can you please help colleague log her laptop message appears laptop referenced currently locked out thanks regards accounts receivable accountant,1,Rich vocabulary (0.85),26,178,1,6.846153846153846,en,40.529615384615425,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.9787567154672938,Access,True,2.08377,0.0,error,False,0.0
opportunities to be imported to pas opportunities imported hi please import opportunities known pipeline opportunity id opportunity id opportunity id opportunity id opportunity id thanks officer,1,Complex text (readability: -34.3),26,194,1,7.461538461538462,en,-34.308846153846105,0.5384615384615384,0.0,0.0,0.0,0.0,0,0,0.0,0.8745456154178346,Internal Project,True,2.103961,0.0,error,False,0.0
confluence account thursday pm confluence si err invalid credentials va enable la confluence discipline,1,Unsupported language (es); Complex text (readability: 5.3); Rich vocabulary (0.86),14,103,1,7.357142857142857,es,5.296428571428578,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9973470289049603,Access,True,2.104825,0.0,error,False,0.0
access to all ledgers sent tuesday access ledgers hi lead should have access ledgers module please her manager access thanks kind regards accountant ext en sent access ledgers hello could you please grand access ledgers thank you regards leader,1,Low TF-IDF confidence (0.65),39,244,1,6.256410256410256,en,37.09615384615384,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.6518412214468932,HR Support,True,2.089363,0.0,error,False,0.0
access to server through open wednesday pm re hello please allow win thank wednesday pm win si administrators la ti la el details port channel channel user head,1,Low TF-IDF confidence (0.60); Rich vocabulary (0.82),28,160,1,5.714285714285714,en,42.4507142857143,0.8214285714285714,0.0,0.0,0.0,0.0,0,0,0.0,0.6038020535757761,Hardware,True,2.08731,0.0,error,False,0.0
oracle absence management approving march absence importance high hi guys please assist approvers timecards immediate effect leave annual leave approver absence leave approver let kind regards march absence thank much please approvers kind regards administrator march re absence hi absence codes which approvers holiday special leaves therefore approvers please which these yourself regards flow cannot bet where book absences far timecards parallel each makes sense kind regards friday march pm absence dear probably move building next unfortunately remain without means way tracking absences please help avoid potential problem make become approvers absence since yet help important because way days annual sick leaves also please make approver change order absence type primary approver secondary approver compliance thank weekend administrator,1,Long text (118 words); Complex text (readability: -63.5),118,847,1,7.177966101694915,en,-63.49432203389827,0.652542372881356,0.0,0.0,0.0,0.0,0,0,0.0,0.9323189441532798,HR Support,True,2.072732,0.0,error,False,0.0
skill matrix request tuesday december pm skill matrix dear regarding skill matrix please verify information populated application corresponds precise active employees listed present application active employees removed skills certification add application how by other way given thank central eastern technical,1,Low TF-IDF confidence (0.68); Complex text (readability: -22.0); Rich vocabulary (0.80),40,310,1,7.75,en,-21.99999999999997,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.6766828096062426,Hardware,True,2.083319,0.0,error,False,0.0
leaver service now center friday leaver form leave date location center hello leaver form has filled by name leaving date location center ad forwarder leaver mailbox did leaver roaming profile did leaver ad rights personal mailbox approver did leaver rights inventory storage required information name work location details floor seat did leaver did leaver token did leaver mobile phone subscription did leaver other subscription commercial accounts leaver has detected changed automatic by approver backup pm purchase coordinator approver approver approver approver discipline responsible other did leaver did leaver did leaver did leaver did leaver number did leaver extension leaving details unplanned comments needed tickets automatically logged best regards note mailbox receive messages,1,Long text (112 words); Complex text (readability: -67.7),112,792,1,7.071428571428571,en,-67.7360714285714,0.5446428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9963381172475622,HR Support,True,2.091054,0.0,error,False,0.0
